,id,question,formatted_answer
613,953,我想知道淳厚基金管理有限公司在2019年成立了多少只管理费率小于0.8%的基金？,据公开数据显示，淳厚基金管理有限公司在2019年共成立了97只管理费率小于0.8%的基金。
614,954,在20191007，按照申万行业分类的行业划分标准，哪个一级行业的A股公司数量最多？,很抱歉，根据给出的问题和答案，无法生成完整的答案句。请提供更多的上下文信息或者更改问题和答案。
615,955,"请帮我查询在2019年,宏利基金管理有限公司成立哪种类型的基金个数最多?",根据公开数据显示，在2019年，宏利基金管理有限公司成立了7只债券型基金，数量最多。
616,959,博时双季享六个月持有期债券C基金在20210630的季报里，前三大持仓占比的债券名称是什么?,很抱歉，我无法回答该问题，因为提供的信息中没有包含博时双季享六个月持有期债券C基金在20210630的季报里前三大持仓占比的债券名称。如果您有其他关于该基金的问题，我会尽力回答。
617,961,国泰宏益一年持有期混合A基金在20210630且报告类型是年报(含半年报)的持债市值中，哪类债券市值最高？,很抱歉，我无法回答这个问题，因为提供的信息中没有包含国泰宏益一年持有期混合A基金的持债市值数据。请提供更详细的信息或查询其他来源以获得准确的答案。
618,962,请查询：在2021的年度报告中，个人投资者持有基金份额大于机构投资者持有基金份额的基金属于股票型类型的有几个。,根据2021年的年度报告显示，个人投资者持有基金份额大于机构投资者持有基金份额的股票型基金有0个。
619,963,20191030日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,2019年10月30日，成交金额最大的前三家上市公司的股票代码分别是：600736。
620,968,20191231日，创世纪在多少只基金的前十大重仓股中？,很抱歉，我无法回答这个问题，因为缺少必要的信息。请提供更多的上下文和数据以便我能更好地回答您的问题。
621,970,请问2019年一季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,很抱歉，给出的答案中只有数字0和None，没有说明具体的基金数量和净申购份额。请提供更详细的信息以便我能正确回答您的问题。
622,973,请问2019年四季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,很抱歉，我不太明白您的问题。您能提供更多背景信息或具体问题的上下文吗？
623,975,请查询：在20190304，属于申万二级电气自动化设备行业的A股股票，它们的平均成交金额是多少？小数点后保留不超过5位。,根据申万二级电气自动化设备行业，在20190304这一天，A股股票的平均成交金额为1826.78元/股。
624,976,"请查询：2019年12月年报(含半年报),持有15象屿MTN002且是前10大重仓股的基金有几个？",根据2019年12月年报(含半年报)数据，没有基金持有15象屿MTN002且是前10大重仓股。
625,977,帮我查一下易方达科融混合基金在20190426的资产净值和单位净值是多少?,易方达科融混合基金在2019年4月26日的资产净值为XX元，单位净值为YY元。
626,978,2019年年度报告里，格林基金管理有限公司管理的基金中，机构投资者持有份额比个人投资者多的基金有多少只?,根据格林基金管理有限公司2019年年度报告数据显示，机构投资者持有份额比个人投资者多的基金有000058这只基金。
627,979,在2019年12月季报中，持有山东黄金这一股票且市值占基金资产净值比不小于5%的有几只基金？,很抱歉，我无法回答这个问题，因为缺少所需的信息。请提供更多的上下文和数据以便我能更好地回答您的问题。
628,982,我想知道诺安鼎利混合A基金在20210930的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,很抱歉，根据我所掌握的信息，无法回答该问题。因为诺安鼎利混合A基金在20210930的季报中，并没有报告其可转债持仓的行业分布情况。
629,983,中加优选中高等级债券C基金在20200331的季报里，前三大持仓占比的债券名称是什么?,很抱歉，由于我是一个AI语言模型，我无法访问或提供任何基金的持仓情况。我的能力仅限于根据提供的信息回答您的问题。如果您需要了解某个特定基金的具体信息，建议您联系该基金的投资管理公司或基金托管人以获取更准确的答案。
630,984,请列出国泰基金管理有限公司在2019年成立并且托管人为中国工商银行股份有限公司的所有基金的基金托管费率的平均数。,很抱歉，国泰基金管理有限公司在2019年成立并且托管人为中国工商银行股份有限公司的所有基金的基金托管费率的平均数无法提供。
631,985,20200908日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20200908日，成交金额最大的前三家上市公司的股票代码分别是002100、000725和002463。
632,987,广州中海达卫星导航技术股份有限公司对海外代理商的选择标准是怎样的？,很抱歉，根据提供的信息，无法确定广州中海达卫星导航技术股份有限公司对海外代理商的选择标准。
633,989,我想知道广发睿享稳健增利混合A基金，在2019年年度报告中，前10大重仓股中，有多少只股票在报告期内取得正收益。,很抱歉，我无法回答该问题，因为缺少相关数据。你可以查询其他渠道获取该信息或者询问专业的投资顾问。
634,990,我想知道2019年的中期报告中，机构投资者持有的份额占比超过50%的基金有多少，并且他们总共持有了多少?记得帮我保留两位小数。,根据2019年中期报告数据显示，机构投资者持有的份额占比超过50%的基金有0只，它们总共持有了0亿元。
635,991,"我想了解一下格林基金管理有限公司2020年成立的债券型基金,其管理费率的平均值是多少?请四舍五入保留小数点两位。",很抱歉，我无法回答这个问题，因为给出的答案句中存在语法错误。请提供正确的问题和答案，我将非常乐意为您提供帮助。
636,993,嘉合磐泰短债债券C基金在20200630的季报里，前三大持仓占比的债券名称是什么?,嘉合磐泰短债债券C基金在20200630的季报中，没有列出“报告期内基金的前三大持仓占比的债券名称”这一项信息。
637,994,请帮我查询在截止2021-12-31的报告期间，基金总份额降低的基金数量是多少？,根据我们所掌握的数据，在截止2021-12-31的报告期间，基金总份额降低的基金数量为0。
638,995,股票000833在20190102日期中的收盘价是多少?（小数点保留3位）,股票000833在20190102日期中的收盘价是12.567元。
639,998,在2020年报中，交银施罗德可转债债券A基金第七大重仓股的代码和股票名称是什么？,"交银施罗德可转债债券A基金的第七大重仓股是""光大银行""，股票代码为""601818""."
